[04 04] 02:40:51 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 06b73d8d-57ac-4dd6-bb95-bc985237ec01
[04 04] 02:40:51 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 9544b1f1-aa63-4dd6-90cf-27a2fdd0aec9
[04 04] 02:40:51 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id af5ca1fa-5a9d-44ba-8043-57766e9c8aa2
[04 04] 02:40:51 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id c894fe19-55b2-42b0-a7db-5cfc94426a34
[04 04] 02:40:51 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 212bdb35-7a1e-4cca-8a8e-20c62b069d6b
[04 04] 02:40:51 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 1c382c62-f083-4e96-ba78-32c637995b05
[04 04] 02:40:51 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 4b2bd836-a1c1-4e9e-82c7-1f7432491dfe
[04 04] 02:40:51 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 77cd048b-dd1a-4765-967b-d7ae466f989f
[04 04] 02:40:51 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 377df4e0-6234-48df-82be-46d0d00becb9
[04 04] 02:40:51 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id f9f24d6c-bfab-4b7d-a099-1afb5f3a6b1a
[04 04] 02:40:51 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 9e35d3a3-25f0-423a-9b1a-bf3f1b1e1be2
[04 04] 02:40:51 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 014ac01e-43aa-4b28-b216-c6081feda99d
[04 04] 02:40:51 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 28e4c118-0117-4102-8045-06856b3b8ca8
[04 04] 02:40:51 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id c792298c-b7ea-4d6e-abfb-f012de1cd812
[04 04] 02:40:52 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 6fc95190-48b4-48ef-ae3b-9461d3ede076
[04 04] 02:40:52 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 4e4ddeb4-47eb-43ef-afcb-f7fca9be1504
[04 04] 02:40:52 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id c3e9ac20-eff1-4c9e-9032-ae611133a47f
[04 04] 02:40:52 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 019c4cd8-736f-444e-9b8d-d65d750ea0a1
[04 04] 02:40:52 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id c27256f6-aa0b-4610-9165-3107858788f1
[04 04] 02:40:52 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 06497bc8-1fac-48fd-9862-2b978d19688c
[04 04] 02:40:52 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id fd380404-8580-4dda-8003-a8962e868255
[04 04] 02:40:52 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 550ea0bc-1b35-4ddf-84d9-5bec2ce69c25
[04 04] 02:40:52 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 15ccc191-4906-4cbb-8abb-6e25741ad15e
[04 04] 02:40:52 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 6d7713aa-83e5-4251-a7d6-c45972ed76b5
[04 04] 02:40:52 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id f54419a3-11f3-4bc5-8cee-d703169d8096
[04 04] 02:40:52 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id d586e2eb-187f-4697-98d3-6da5d9fac27b
[04 04] 02:40:52 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 9a5a5d35-32f8-4e33-b0f4-a3d6507598c2
[04 04] 02:40:52 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id a1403d2e-d8c5-4470-85a3-8e455d858fc5
[04 04] 02:40:52 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id e82b9b7c-e9fd-4b6c-a20e-5b5f134ee946
[04 04] 02:40:52 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id f0e4fcb2-3762-463a-a2a8-ec089f9fbae6
[04 04] 02:40:53 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id a38c7f5c-5262-4cb1-b849-d294119d69f3
[04 04] 02:40:53 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 510eb653-f320-4a39-a96f-d8cda105c67d
[04 04] 02:40:53 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id afc6f678-7878-4e92-b309-ad85f0ddd859
[04 04] 02:40:53 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id dd75fa7d-2234-4675-9636-fc742f355b8a
[04 04] 02:40:53 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 3fa11d5e-1ba3-48ce-a4ab-193e9a54e783
[04 04] 02:40:53 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id e55aad5c-5078-4f30-93a7-4394848cdd01
[04 04] 02:40:53 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 92d33239-30ca-4c0f-a212-f32706b531e3
[04 04] 02:40:53 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 3f65f9c5-bfb7-4f64-8617-83b90a352414
[04 04] 02:40:53 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 78ceb5d1-81f0-4775-81ba-800da8549568
[04 04] 02:40:53 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 02f97293-19a5-41b2-8c5f-c237cf206850
[04 04] 02:40:53 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 5bd46887-7187-4812-8db6-4ffb06a92c28
[04 04] 02:40:53 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id e9ff4f9b-4f28-4b56-8ecd-876e23dc473f
[04 04] 02:40:54 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 89780228-4293-4592-9973-a36275a38cf4
[04 04] 02:40:54 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id c8f62717-af40-484a-a5eb-5eb766b27fc6
[04 04] 02:40:54 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 75b99826-a126-4c9e-bcdc-a359a3c02b0d
[04 04] 02:40:54 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id f27f0908-abde-47a8-8171-60605e612f31
[04 04] 02:40:54 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 38065279-1130-4130-8af6-1e2dd13c336e
[04 04] 02:40:54 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id fb6a8b69-b91e-47c2-9123-bae1dbe91ecc
[04 04] 02:40:54 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 8011ca0b-3e2d-4fa6-b387-62283ccf5603
[04 04] 02:40:54 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id d3db1e78-5dd0-4426-a13a-b9c89e647081
[04 04] 02:40:54 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 552da864-1749-46b4-bb63-6cae5116429f
[04 04] 02:40:54 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 3ed608d0-61b2-43cf-b5a4-a8d922b60db5
[04 04] 02:40:54 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id b79e96cc-182b-414e-a9ac-de3b03293b98
[04 04] 02:40:54 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id f2837d4c-3b8b-4af6-83a7-50baa967acae
[04 04] 02:40:54 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 1c6938e8-5968-4d2d-aa15-6aca037300b2
[04 04] 02:40:54 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 29559915-af49-46c8-9061-a6456ead4692
[04 04] 02:40:54 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id b309d135-c2bb-450e-b0eb-076832d57d5e
[04 04] 02:40:54 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 7ba81fa3-c82b-4074-9166-adafe6117dee
[04 04] 02:40:54 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id af0b487c-b0ef-4233-b4f5-33492d6f1d50
[04 04] 02:40:54 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id a879e42e-e3bc-44dc-98fa-ae4348372390
[04 04] 02:40:55 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id ed50c1dc-fc51-4a21-9d65-7fa45e202616
[04 04] 02:40:55 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id b3572846-cb5d-4286-b97f-95ad45821e88
[04 04] 02:40:55 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 8d5453e1-3fb6-4cf7-a35c-0862a6b729d3
[04 04] 02:40:55 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 7f2f7f6c-cfa5-41d3-8d15-6fe2342ae88c
[04 04] 02:40:55 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id ba7184d0-8fff-4e84-80bc-2136b01b0968
[04 04] 02:40:55 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 61fc1ea5-d3d4-4b88-bd99-18ad38f09d42
[04 04] 02:40:55 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 9d8baaef-5dc6-4d49-a747-e49cc5553f8c
[04 04] 02:40:55 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id d65ca7f3-8fed-473e-b523-bd34bbc8b430
[04 04] 02:40:55 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 4d3af308-d314-4f3d-a828-aef48003a5c7
[04 04] 02:40:55 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id a604589d-2691-4d05-ac41-fd0d594aaeb4
[04 04] 02:40:55 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id c59e333f-1a0b-4b45-a2d0-6c3fca9daab1
[04 04] 02:40:55 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 583b18eb-2528-4849-a6c6-ef0cf91782cc
[04 04] 02:40:55 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 0883a27b-0507-47f3-9fc7-16b52e56ade8
[04 04] 02:40:55 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id ca5f6ac0-b268-46f4-8360-503da6c04275
[04 04] 02:40:55 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 8e6e1b20-e46b-403d-85f6-37256e3bae00
[04 04] 02:40:55 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 236161de-e68e-400a-82c7-149c9f492e7f
[04 04] 02:40:55 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id a48285fa-0f84-4c9c-b163-cd866f74530e
[04 04] 02:40:55 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 5dd9ac6d-484c-4be9-8c74-e25c1f393582
[04 04] 02:40:55 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 848e41b1-11fc-4b04-9ce3-9aa54941e74c
[04 04] 02:40:56 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 82cedc28-f53d-45f2-bfef-93e78e91f5b4
[04 04] 02:40:56 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id af0dd41d-117c-4527-a476-1aef651fe2a6
[04 04] 02:40:56 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 3ceb5ef1-359a-48b2-ada8-1ce3c68c1630
[04 04] 02:40:56 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 8a97ed29-bba5-4742-9388-87cf295d5c8c
[04 04] 02:40:56 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 2a37e718-933b-4bb1-b3f1-23c72c1c97d1
[04 04] 02:40:56 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 24ae5eb0-27ab-45f5-a10b-d808745e6c1a
[04 04] 02:40:56 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id eb609493-41b4-4210-ba30-fc831a79175a
[04 04] 02:40:56 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 21bcb737-0f93-48cf-b1ba-d4f6db3c399e
[04 04] 02:40:56 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 4730c546-5f4b-4de2-879a-eba88063d77e
[04 04] 02:40:56 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id b7b3f560-5e89-4082-8b18-6514035596f1
[04 04] 02:40:56 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 90892cab-197a-469a-b0c4-b92be136344a
[04 04] 02:40:56 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 95d1f65a-beb4-43dd-b0d3-f51dc705bdee
[04 04] 02:40:56 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id ecd8c120-0046-45fb-bb35-7295cf9d529d
[04 04] 02:40:56 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 7023d88d-304b-4a9a-b0a5-be0e2b535ea8
[04 04] 02:40:56 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 1de77b59-3b86-4087-8ea8-24de991bfdc6
[04 04] 02:40:56 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 61b1a5ba-3290-4077-bb98-a0f918cc402b
[04 04] 02:40:56 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 3762f13b-4252-433a-b8a7-73c13cc255e0
[04 04] 02:40:57 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 0a8729e4-513b-4957-8424-60c447253db4
[04 04] 02:40:57 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id b35d292f-13a2-4a37-bd17-0bbb34ed3ad5
[04 04] 02:40:57 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 248916b9-5516-439c-a0b4-375b090a3381
[04 04] 02:40:57 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 576de925-c9f8-4a54-a7eb-4e1136b3bc11
[04 04] 02:40:57 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id b3698d4a-6fb9-4135-9639-379a4481d485
[04 04] 02:40:57 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 6b15d2b8-8411-4061-8c0a-9b09be40ddf1
[04 04] 02:40:57 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id db5d799c-87e7-4dbf-bab3-9a781bd1c818
[04 04] 02:40:57 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id fcefa72a-3dbb-492e-aafc-94de6128f9ee
[04 04] 02:40:57 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 63fc8fae-6473-4de4-b0cd-659228975f31
[04 04] 02:40:57 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 6f572786-040c-4ba8-9cc4-7c1941e793c5
[04 04] 02:40:57 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id e3ba2ad3-93f4-4eeb-885d-d5e3ee5175b4
[04 04] 02:40:57 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id ce8f1479-5222-4454-8a47-905b6eb4227f
[04 04] 02:40:57 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 3494be14-9ced-4719-acb9-8fbaf2c7a25d
[04 04] 02:40:57 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id a7d40d72-f5d2-498d-bd5d-b51626979709
[04 04] 02:40:58 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id acb412a2-1a39-4cf5-a113-e9c2ad3190fa
[04 04] 02:40:58 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 5d245fa5-52e1-4567-8ebd-a64c3f9f56eb
[04 04] 02:40:58 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 3bc11aa8-5031-46a3-92af-c583bba616df
[04 04] 02:40:58 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id d8d56d16-8c78-4431-9112-c19d47564470
[04 04] 02:40:58 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id fb0e13c4-a96e-4588-b756-47e2d215fb07
[04 04] 02:40:58 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 3ac26c63-94b0-4368-8ff0-73085d56da36
[04 04] 02:40:58 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id e1b71e9e-bbbc-411f-8038-98dc86431db6
[04 04] 02:40:58 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 7532cc0e-7ae9-4530-9ae8-5eb360bcf588
[04 04] 02:40:58 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id ed55728b-10ec-4024-953c-d60d77b8ffe8
[04 04] 02:40:58 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id ad493f25-df9a-404b-bc98-e778af8819af
[04 04] 02:40:58 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 8a6b467f-9a7d-495a-bfdf-9860e6291fcd
[04 04] 02:40:58 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 5d633c2d-133c-43c2-b247-3f2a45a334d6
[04 04] 02:40:58 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id d10b5290-d732-469f-a89a-500965d92cac
[04 04] 02:40:58 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id e53754ab-4394-4ef3-a64d-bf7d0def13ea
[04 04] 02:40:58 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 2f29ecea-b9a0-460d-82f3-13f9c467163b
[04 04] 02:40:58 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id e64d9b89-a524-4b50-b265-5d60b5058c27
[04 04] 02:40:58 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 9d5b93bb-824d-437b-83d9-af72157df778
[04 04] 02:40:58 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id eacc1a71-4966-467f-af60-ea1d6dbdc802
[04 04] 02:40:59 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 4d48d778-eb1f-4391-b805-65c21596f770
[04 04] 02:40:59 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id d82f09dc-2879-449b-bd34-26304aba32fa
[04 04] 02:40:59 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id ed8dd689-446a-4ee6-9eea-4c41e9abc319
[04 04] 02:40:59 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id b1f50942-8960-415a-bdc8-1c74ccef2b48
[04 04] 02:40:59 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 03fcaa70-0e42-4bd9-be37-63252dea44a4
[04 04] 02:40:59 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id cb81ab53-d3e2-4927-9585-74504755f7d1
[04 04] 02:40:59 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id bc827277-49fa-44f2-83e9-c0e557b92392
[04 04] 02:40:59 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id dfdfd870-069a-4c7e-bb00-ed27b56b85b3
[04 04] 02:41:00 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 788d73c0-e9af-4123-8818-f9297950ac69
[04 04] 02:41:00 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id ccd5e531-69a5-4ed3-baee-5d7e31c20889
[04 04] 02:41:00 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id ee2c9e45-6436-430f-9ed9-6d3a6988c2aa
[04 04] 02:41:00 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id be1428a4-963d-4ebc-a493-2a7ba5cc5f07
[04 04] 02:41:00 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id cb85eb31-95dc-43a1-a3d8-50cf647429d2
[04 04] 02:41:00 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id d60419c0-c661-420b-8cae-fab74772f419
[04 04] 02:41:00 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 5c95d945-3079-4db9-807a-984e2cc4263b
[04 04] 02:41:00 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 96f2b4ef-9f1a-4dd2-9073-9e853ecab602
[04 04] 02:41:00 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 12ccabdf-a4ea-4b62-b6f2-0bde73a5f415
[04 04] 02:41:00 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 2692258c-1cf2-4675-9b3c-c26f5b183df4
[04 04] 02:41:00 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id c487c53b-f0e3-46f9-b0a3-ad6e633de30b
[04 04] 02:41:00 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id d9d6e128-c6a4-4da3-8150-6d21f0e5fc06
[04 04] 02:41:00 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 0680d536-9c98-4c4c-b7f2-193f35b6ebd6
[04 04] 02:41:00 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id a8144f5b-4aa9-420c-8f76-cc94107dac3d
[04 04] 02:41:00 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id f057eb43-9c1e-4684-8ef5-27989097fa86
[04 04] 02:41:01 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 3a81cb01-447e-481e-8fd1-d66d44231a12
[04 04] 02:41:01 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 06c017c7-6f15-427c-a899-3ff3b4e5e81b
[04 04] 02:41:01 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 1eb2c227-afaa-439c-bd51-cb8406c76d4d
[04 04] 02:41:01 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id df95f32f-4757-4f88-8005-aa8168604b9f
[04 04] 02:41:01 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 33bbd0cc-ad51-437c-b6c8-7afa23373c9a
[04 04] 02:41:01 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 7949d7b4-3863-4065-8e67-d5bffe810189
[04 04] 02:41:01 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 19834ab8-c896-4e44-b18c-f0c71d3533f5
[04 04] 02:41:01 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 4dbab62e-11e9-4337-997c-6cbb57049bb9
[04 04] 02:41:01 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 1567b6c6-27c7-4f76-8ba5-425de36a4a9e
[04 04] 02:41:01 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id b40a9da7-bdf8-4a38-a719-bab0afa924fe
[04 04] 02:41:01 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id e4a745f3-d2b3-4918-81b3-b9d77aa6e6be
[04 04] 02:41:01 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 26b91bbe-48f7-4f73-95d0-3fa040ef033a
[04 04] 02:41:01 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 595490f1-47da-49e3-a25c-8d07e4a2dcff
[04 04] 02:41:01 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 8d5c47da-51ed-4e28-afb4-4f0389c612ab
[04 04] 02:41:01 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id f07d16cd-c7ce-4e59-817f-6f03312003f9
[04 04] 02:41:01 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id b55e3587-32e6-45f5-aaa7-2686903eeeae
[04 04] 02:41:01 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 836c2638-7c72-4809-9039-ece7249cccf0
[04 04] 02:41:01 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id b829bdb3-1e39-43d7-81a3-ad4ab74972ca
[04 04] 02:41:01 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 5ee22044-85e2-425b-b4b7-44aef2855bb6
[04 04] 02:41:02 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id b1c82eae-ff40-4ff7-8747-916654fb1326
[04 04] 02:41:02 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 0df07fea-3012-4b93-b80c-02964e5df67d
[04 04] 02:41:02 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 9298793a-334e-47a8-a15e-9cce0caea895
[04 04] 02:41:02 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 72432ed4-f3ae-4c77-8186-ddf325db2d9e
[04 04] 02:41:02 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id e4f47c9f-2010-4984-beaf-3cd8f6211d36
[04 04] 02:41:02 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 28e67782-829d-4e46-97bf-0f62c823e23f
[04 04] 02:41:02 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 86883369-44c0-40f6-ade8-fbcb92e67e4f
[04 04] 02:41:02 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 2450ef07-4dc3-4a43-a7c6-a0a1860a96f4
[04 04] 02:41:02 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id add409e4-9e76-4660-a0e1-a8a635722a09
[04 04] 02:41:02 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id c390407a-081e-4cc8-8256-7c3068b60a8b
[04 04] 02:41:03 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 2fcf83b2-667a-4f1c-a45c-dc21e8512791
[04 04] 02:41:03 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id a8a70a56-90a2-4399-bf7c-5faf4e68e1a0
[04 04] 02:41:03 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id cd1eafc7-9afc-4f65-8e6c-e8fdde12d5a6
[04 04] 02:41:03 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 50633da3-0ddb-4c14-a247-ddb035bf018e
[04 04] 02:41:03 | mus_backend.get_from_file>process_data_from_xmls() [INFO] |> processing item with @id 24491668-7ce1-4441-84fc-af7600aa9aa9
